name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.log4j.xml.examples.XCategory,9,24,72,0.3333333333333333,1,0.1111111111111111,59,6.555555555555555,48,0.6666666666666666,0.07142857142857142,0.007936507936507936,0.01951219512195122,0.0008456878686433924,4,8,12
org.apache.log4j.helpers.DateLayout,7,9,42,0.21428571428571427,1,0.14285714285714285,58,8.285714285714286,33,0.7857142857142857,0.0,0.0,0.00975609756097561,0.0003586800573888092,1,6,7
org.apache.log4j.net.test.SocketMin,8,17,56,0.30357142857142855,1,0.125,60,7.5,39,0.6964285714285714,0.0,0.0,0.0,0.0,0,7,7
org.apache.log4j.spi.VectorWriter,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.19378191771867467,0.0036824485891917744,1,1,2
org.apache.log4j.StressCategory,5,11,20,0.55,1,0.2,58,11.6,9,0.45,0.0,0.0,0.0,0.0,0,4,4
org.apache.log4j.test.DefaultInit,2,2,2,1.0,1,0.5,57,28.5,0,0.0,0.0,0.0,0.0,0.0,0,1,1
org.apache.log4j.RollingCalendar,2,2,2,1.0,1,0.5,59,29.5,0,0.0,0.0,0.0,0.00975609756097561,0.0,2,1,3
org.apache.log4j.spi.Filter,3,2,6,0.3333333333333333,1,0.3333333333333333,56,18.666666666666668,4,0.6666666666666666,0.0,0.0,0.26088527551942187,0.0006769089749721024,7,2,9
org.apache.log4j.helpers.FormattingInfo,2,1,2,0.5,1,0.5,56,28.0,1,0.5,0.0,0.0,0.13259110473457678,0.0007596046548700781,9,1,10
org.apache.log4j.spi.Configurator,2,1,2,0.5,1,0.5,56,28.0,1,0.5,0.0,0.0,0.27091932457786116,0.0,4,1,5
org.apache.log4j.or.DefaultRenderer,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.21385971158981665,0.0,1,1,2
org.apache.log4j.test.StressNDC,5,9,20,0.45,1,0.2,57,11.4,11,0.55,0.0,0.0,0.0,0.0,0,4,4
org.apache.log4j.CategoryKey,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.24716503009185936,0.0,1,0,1
org.apache.log4j.nt.NTEventLogAppender,8,21,56,0.375,1,0.125,60,7.5,35,0.625,0.0,0.0,0.004878048780487805,0.0003566873904033158,1,7,8
org.apache.log4j.performance.NotLogging,6,12,30,0.4,1,0.16666666666666666,58,9.666666666666666,18,0.6,0.0,0.0,0.0,0.0,0,5,5
org.apache.log4j.performance.NullAppender,4,6,12,0.5,1,0.25,57,14.25,6,0.5,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.test.ROFile,3,4,6,0.6666666666666666,1,0.3333333333333333,57,19.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,2
org.apache.log4j.test.Shallow,6,12,30,0.4,1,0.16666666666666666,57,9.5,18,0.6,0.0,0.0,0.004878048780487805,0.00011756735214410967,1,5,6
org.apache.log4j.ProvisionNode,2,2,2,1.0,1,0.5,56,28.0,0,0.0,0.0,0.0,0.2455390828418088,0.0,1,1,2
org.apache.log4j.PropertyConfigurator,16,56,240,0.23333333333333334,1,0.0625,56,3.5,184,0.7666666666666667,0.31349206349206354,0.01959325396825397,0.2796586576287599,0.05077303574792816,25,15,40
org.apache.log4j.test.ConfigurationFileParsing,4,5,12,0.4166666666666667,1,0.25,57,14.25,7,0.5833333333333334,0.0,0.0,0.0,0.0,0,3,3
