name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.xpath.res.XPATHErrorResources_sv,2,2,2,1.0,1,0.5,648,324.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
org.apache.xalan.xsltc.compiler.TransletOutput,14,62,182,0.34065934065934067,1,0.07142857142857142,648,46.285714285714285,120,0.6593406593406593,0.0,0.0,0.0,0.0,0,13,13
org.apache.xalan.lib.Extensions,14,43,182,0.23626373626373626,1,0.07142857142857142,655,46.785714285714285,139,0.7637362637362637,0.0,0.0,0.0010351966873706005,0.00014707144675700303,1,13,14
org.apache.xml.serializer.ToHTMLStream,15,37,210,0.1761904761904762,1,0.06666666666666667,647,43.13333333333333,173,0.8238095238095238,0.0,0.0,0.13667740602884376,0.004069224569460611,1,14,15
org.apache.xpath.functions.FuncConcat,9,26,72,0.3611111111111111,1,0.1111111111111111,650,72.22222222222223,46,0.6388888888888888,0.0,0.0,0.0,0.0,0,8,8
org.apache.xpath.patterns.StepPattern,15,48,210,0.22857142857142856,1,0.06666666666666667,647,43.13333333333333,162,0.7714285714285715,0.23260073260073258,0.015506715506715505,0.24082219471492605,0.004315241681689256,18,15,33
org.apache.xpath.functions.FunctionDef1Arg,10,27,90,0.3,1,0.1,648,64.8,63,0.7,0.0,0.0,0.009316770186335404,3.700962250185048e-05,9,9,18
org.apache.xalan.res.XSLTErrorResources_zh_CN,2,2,2,1.0,1,0.5,648,324.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
org.apache.xalan.templates.Stylesheet,24,131,552,0.23731884057971014,1,0.041666666666666664,647,26.958333333333332,421,0.7626811594202898,0.21783832109919066,0.009076596712466278,0.2302687765128301,0.021519871445967582,36,23,59
org.apache.xalan.xsltc.dom.LoadDocument,15,57,210,0.2714285714285714,1,0.06666666666666667,654,43.6,153,0.7285714285714285,0.0,0.0,0.0,0.0,0,14,14
