name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.tools.ant.input.PropertyFileInputHandler,0.14735866742603274,0.10143767621030568,0.14584851552161957,-0.06782079887924554,0.11174185844388179,0.002361372307966487,0.05487261377653997,-0.03839516469208418,-0.13953507972368348,-0.09150184452426123,0.06502283059977668,-0.07378927745703416,0.01641209645237575,-0.009460712566450565,0.15198198218530803,0.06139706126547211,0.40201900389799233,-0.22201257239011354,0.013040667930878058,0.014036754613185518,0.4534275089437011,-0.11711387992410627,0.008818735482064237,0.23380321631720352,0.1708432514780489,-0.3513708509325948,0.19901995189560362,-0.21417756276221683,0.2966363622430439,-0.06688161053998716,-0.1643007485103038,-0.13222788248200737,0
org.apache.tools.ant.types.selectors.OrSelector,0.10260964521620547,-0.11641715597057734,0.12401210334390833,0.44978270915026447,-0.1277921409725973,0.5747062052849766,-0.2095294231951327,0.004499875367944574,0.23048522332421603,-0.1372304984016185,0.17492816919434392,-0.05420854350866056,0.05353780637223844,-0.013997667646008441,0.05030296513579297,0.4045924009036745,-0.07769064423738822,-0.0038929343847406085,0.0359868660171353,-0.037343199629065314,-0.005778841215489222,0.002741179374982364,0.10281977792254564,0.09285164839329742,0.027462885894941044,-0.13423574468859711,-0.013948702163711447,-0.029004389970409352,-0.08632504495407356,0.02831877022109326,0.19156635431946115,0.013286213060238701,0
org.apache.tools.ant.filters.util.ChainReaderHelper,0.21434942779650087,-0.19948750547723984,0.14255179158901632,0.05201092154186635,0.13011542618997815,-0.14596640493415963,-0.22714102502536565,-0.42738610529181453,-0.03410450680843598,0.3372491675508622,0.22540377857220237,0.05234559351131348,-0.13460158305907052,-0.017612662004583203,-0.05766243639168135,0.2021803248733289,-0.015626328872488857,-0.10423837381013723,0.021840481030275076,0.09196032798561361,0.05617636554033493,-0.03220671196336422,-0.046853476239962555,-0.08105303166680447,-0.08240269042753647,0.2852587044804007,-0.1639985009887783,0.28007887274823007,0.21145573102620224,-0.04057751515696508,-0.32758194137139646,-0.08656937958138568,0
org.apache.tools.ant.taskdefs.Ant,0.2217035924256627,-0.16646237097654581,0.08628224109986651,-0.033401637975024476,0.34502569643085174,-0.12454502271563284,-0.2228139955201737,-0.15523401519285746,-0.2338504239569665,-0.2196371538160293,0.002787696772086187,-0.25071368283933243,-0.12838821832461253,-0.3800781904534386,0.1417063269378274,0.009703241932154919,0.08343318090205283,0.05968956507772741,-0.05699870761672968,-0.33473117134239055,0.12687943142498848,0.017189641719220546,0.03941219193059669,0.12336978906001962,-0.11306427447000839,0.0030393214386430305,0.10623506844606202,-0.059682888288484795,0.006230817322489777,0.10707081482206518,0.20553880665316634,-0.3449569114604984,1
org.apache.tools.ant.taskdefs.JikesOutputParser,0.18214046457271763,-0.2978954045029035,0.2897710765597155,-0.19224582637574023,0.07740604740756764,0.018984338603621094,0.2677881918843795,0.044305829052699,-0.1437089526627872,0.0886755396318944,-0.016918315210114977,-0.03070771939545937,-0.2568866404369828,0.1421995448183462,0.0648018450783629,0.06466973948397876,0.18793538515681346,-0.010003709791096504,0.00570427869261181,-0.05677310753429829,0.44395606418253075,0.24021237425206712,0.1175794062843793,0.35260578928365227,0.04535677334479924,0.09750232937467186,0.19798483082441568,0.14324941884475398,-0.016180614196242987,-0.1282467259657841,0.1725731330282443,-0.05823239583434328,0
org.apache.tools.ant.taskdefs.SignJar,0.32180057973961285,-0.4337953527505684,0.41842182879826323,0.04046616064400408,-0.13137744689550954,0.25737756701396153,-0.07503145261889516,0.2805718100647401,0.038904482499597264,0.0963932006014494,0.004756983349670347,-0.12508292399483928,-0.13841001349625634,0.21273035306284757,-0.062209863373385015,-0.451148760366923,0.047535786028964494,0.029229724715359715,-0.05546153409322878,-0.038980164508394526,0.06819954244689562,0.02204294316267205,-0.06198750212486367,-0.03469410696632281,0.13344135377831945,-0.03617206618067221,0.0031614577086740755,-0.05139144737290492,-0.019949131169257256,0.0598997868607345,-0.14508423943963306,-0.026713576667604173,0
org.apache.tools.ant.taskdefs.condition.And,0.10557626490517136,-0.181965627129635,0.19908812309831764,-0.051632954831732275,0.06332935756385645,-0.021429849751295506,0.062277087683692965,-0.029723885291487947,0.00455756005290685,0.1768801914518339,-0.3214688652542157,-0.021602963984928968,-0.016880813096605902,0.23183486418219837,0.10821920834844659,0.09340644821456437,-0.18874280484095476,-0.05636255982875891,0.10991559725164556,0.179228060929868,0.08680048748667968,-0.09166744187636962,0.13940410456741312,-0.33103841473010853,-0.271386951228996,-0.21458819934622256,-0.13178212490125044,0.035283287432080014,0.16181078510805383,0.2479776925023581,-0.1893763313532721,0.4525617463075675,0
org.apache.tools.ant.taskdefs.condition.IsTrue,0.11527086975038589,-0.1848077706106723,0.19057876491101228,-0.06153272716777259,0.07091205149404507,-0.06185645169085547,0.012854377847674596,-0.07104923558723575,-0.057227071586201245,0.1177613999413982,-0.2391529780346278,-0.007986866980544533,0.0006312687843013661,0.2692602141774712,0.0439100593800898,0.13012839878583396,-0.14539095815629538,-0.11494941450140701,0.12005700852672518,0.24980580987681517,0.07990644812813451,-0.15519163174626635,0.21997369783629478,-0.37441160138388374,-0.33608924972404025,-0.05921057685239622,-0.15635328392092807,0.032182339864352115,0.2565023844527363,0.16945131213442008,-0.16395969060150667,0.3729292334772923,0
org.apache.tools.ant.taskdefs.ExecuteOn,0.38801795863121225,-0.3078799052290725,0.12015144576641584,0.1185876465208562,-0.25592167303368385,0.21211959369090705,-0.05982565321998826,0.24037128973920646,-0.04298989484460578,0.10085306937555451,-0.21835354910271873,-0.05897774993398678,-0.07744282194330954,-0.14838532122920572,-0.22227148439280198,-0.36322005245524247,0.04737488393342776,0.0716999861064995,-0.01609309630342628,-0.08524921715365961,-0.060412513894639586,0.06301739486116598,-0.11180360965100593,-0.22597730820596895,-0.1411589734418846,-0.08447120832462318,0.21244567095729103,-0.1523747968074719,-0.1288928589150481,-0.15296825175833945,-0.2452621364536825,0.010119846371250197,0
org.apache.tools.ant.types.Assertions,0.2477761181868948,-0.22385118522225947,0.08519258627832034,-0.09221353774499295,-0.1498107541291071,-0.3500096847290698,-0.3714059733278759,-0.17817451920059224,0.007563313947823875,-0.16070205105288238,0.06541994551874064,-0.24148317635616368,0.025547265939384934,-0.2268048148082751,0.23258971569599218,0.09155424664957819,0.12060764426591837,0.2915953282364374,-0.1658182586487994,-0.09382146822148471,-0.20453934261420134,-0.025084276547560028,0.18057937876480604,-0.11668879077366802,-0.15511502068097485,0.03996745517128898,0.006992826586180044,0.09047376362724266,-0.1152441212267006,0.11988098818209321,0.20652182321220253,-0.16213913500045557,1
