0,42
0,82
0,147
0,243
1,49
1,184
2,191
2,195
2,199
2,200
3,55
3,56
3,79
3,159
3,184
3,200
3,211
3,222
3,242
3,243
3,257
4,134
4,146
4,260
5,208
6,137
6,184
6,200
6,211
6,243
6,246
7,72
7,89
9,115
9,116
9,137
9,159
9,170
9,184
9,211
9,220
9,242
9,243
10,116
10,200
12,13
12,59
12,200
12,236
13,200
14,68
14,208
14,289
16,49
16,184
16,211
16,243
16,269
16,276
17,5
17,20
17,57
17,120
17,208
17,254
17,286
18,20
18,57
18,59
18,72
18,116
18,120
18,200
18,227
20,20
20,30
20,57
20,94
20,102
20,130
20,184
20,211
20,243
20,246
20,262
20,269
21,68
21,208
21,289
22,13
22,94
22,124
22,200
23,200
24,20
24,65
24,159
25,208
25,221
25,266
26,72
26,87
27,128
28,49
28,116
28,184
28,227
28,276
29,19
30,276
31,20
31,57
31,120
31,200
32,279
33,128
33,226
34,34
34,61
34,75
34,102
34,126
35,32
35,212
35,279
36,15
36,20
36,102
36,159
36,246
37,68
37,208
37,289
38,69
39,41
39,59
39,67
39,70
40,34
40,59
40,94
40,102
40,184
40,200
40,211
40,243
40,269
40,284
41,87
41,102
41,194
41,200
42,82
42,116
42,131
42,138
42,143
42,147
42,271
43,49
43,94
43,102
43,112
43,184
43,211
43,243
44,71
44,146
44,227
44,263
45,116
45,138
45,143
45,200
46,135
46,177
46,217
46,287
47,47
47,57
47,102
47,262
48,68
48,208
48,289
49,17
49,19
49,25
49,99
49,102
49,111
49,112
49,123
49,144
49,160
49,169
49,179
49,184
49,186
49,190
49,197
49,200
49,206
49,211
49,214
49,243
49,255
50,115
50,129
50,170
50,184
50,187
50,195
50,196
50,200
50,211
50,220
50,227
50,238
50,243
52,31
54,200
55,233
55,257
56,73
56,79
56,192
57,94
57,102
58,9
58,102
58,112
58,159
58,211
58,242
58,243
58,276
60,200
61,102
61,200
62,68
62,208
62,289
63,65
63,94
63,102
63,159
63,200
64,68
64,208
64,289
65,20
65,104
65,159
65,163
65,227
65,236
65,242
65,246
65,264
66,41
66,59
66,70
66,194
67,141
67,231
67,248
68,5
68,81
68,208
70,8
70,41
70,59
70,97
70,194
71,146
71,260
73,79
73,284
74,72
75,34
75,102
75,145
75,236
76,42
76,82
76,147
76,243
77,31
78,68
78,208
78,289
79,257
81,102
81,227
82,217
82,268
82,287
83,177
83,217
84,13
84,61
84,84
84,94
84,124
84,200
85,87
86,59
86,200
87,102
88,219
89,7
89,18
89,26
89,74
89,87
89,98
89,139
89,153
89,158
89,182
89,193
89,213
89,245
89,276
89,277
89,290
90,68
90,208
90,289
91,80
91,170
91,274
92,85
92,93
92,107
92,116
92,184
92,200
92,211
92,243
92,244
93,67
93,85
93,94
93,107
93,244
94,236
95,87
95,120
95,159
95,207
95,228
96,155
96,261
98,72
98,89
99,17
99,19
99,25
99,102
99,111
99,123
99,144
99,160
99,169
99,179
99,186
99,190
99,197
99,206
99,214
99,255
100,200
101,200
102,30
102,32
102,34
102,35
102,41
102,61
102,87
102,94
102,102
102,120
102,129
102,187
102,194
102,200
102,218
102,227
102,246
103,8
103,41
103,59
103,70
103,194
104,20
104,49
104,57
104,113
104,115
104,167
104,178
104,184
104,240
104,246
104,264
105,4
105,49
105,115
105,134
105,146
105,241
105,243
108,280
109,94
109,102
109,159
109,200
109,207
109,284
110,184
111,208
111,221
112,57
112,94
112,102
112,112
112,262
113,24
113,63
113,151
113,200
113,201
113,203
113,210
113,237
113,246
113,264
113,285
114,15
114,20
114,36
114,57
114,157
114,159
114,163
114,192
114,198
114,200
114,242
114,250
115,170
115,200
115,227
115,276
117,200
118,46
118,83
118,177
118,217
119,17
119,19
119,25
119,99
119,102
119,111
119,123
119,144
119,160
119,169
119,179
119,186
119,190
119,197
119,206
119,214
119,254
119,255
120,20
120,41
120,102
120,126
120,218
120,246
121,184
121,200
121,211
121,227
121,243
121,246
122,200
123,116
123,208
123,221
124,34
124,102
124,124
125,13
125,57
125,116
125,200
127,200
128,200
129,129
129,262
130,130
130,243
131,49
131,82
131,110
131,115
131,116
131,147
131,184
131,211
131,227
131,241
131,243
131,268
131,271
132,20
132,57
132,208
132,262
133,200
136,81
136,289
137,11
137,15
137,59
137,157
137,159
137,163
137,192
137,200
137,242
139,72
140,72
140,89
142,20
142,38
142,49
142,57
142,69
142,106
142,120
142,161
142,184
142,227
143,138
143,143
143,224
144,170
144,196
144,220
144,254
144,266
144,276
145,94
146,134
146,146
146,164
147,57
147,102
147,110
147,184
147,211
147,243
148,165
149,34
149,57
149,70
149,194
149,200
149,218
149,227
149,270
150,11
150,200
151,65
151,159
152,129
152,200
153,72
153,87
154,102
154,103
154,200
156,184
156,211
156,243
156,258
157,108
157,280
158,72
158,87
159,59
159,159
160,179
161,20
161,51
161,57
161,120
161,161
161,227
161,262
162,68
162,80
162,166
162,174
162,208
162,289
163,192
163,200
163,284
165,8
165,32
165,34
165,35
165,70
165,102
165,148
165,194
165,215
165,218
165,246
167,178
168,200
169,19
169,102
169,169
169,255
171,159
171,163
171,200
171,242
172,200
174,57
174,80
174,102
174,166
174,174
174,216
174,262
175,20
175,57
175,130
175,159
175,200
175,211
175,227
175,246
176,230
177,217
179,119
180,200
181,200
182,72
182,227
183,81
183,289
184,19
184,29
184,227
184,266
184,271
186,116
186,170
186,196
186,220
186,254
187,129
188,137
188,200
188,246
189,32
189,94
189,279
190,119
191,5
191,20
191,81
191,87
191,102
191,120
191,132
191,195
191,208
191,227
191,289
192,11
192,173
193,49
193,72
193,184
193,211
193,243
194,13
194,102
194,124
194,200
195,14
195,21
195,37
195,48
195,57
195,62
195,64
195,78
195,90
195,132
195,136
195,162
195,183
195,247
195,262
196,170
197,208
197,221
197,276
198,20
198,102
198,108
198,120
198,159
198,280
200,84
200,87
200,124
200,194
200,236
201,20
201,65
201,104
201,159
202,94
202,102
202,200
202,227
203,20
203,65
203,159
204,70
205,240
206,208
206,221
207,20
207,87
207,159
207,170
207,228
207,246
207,288
209,13
209,20
209,41
209,87
209,102
209,116
209,209
209,218
209,236
209,265
210,65
210,159
210,284
211,211
211,243
212,279
213,72
213,87
214,119
215,102
216,80
216,102
216,166
216,274
218,41
219,200
220,20
220,57
220,102
220,120
220,170
220,220
220,262
221,208
221,254
221,286
222,94
223,96
223,219
226,155
226,261
227,187
227,191
227,227
227,246
227,276
228,20
228,49
228,57
228,115
228,120
228,167
228,170
228,178
228,184
228,187
228,227
228,232
228,288
229,200
230,11
230,15
230,59
230,159
230,192
230,200
230,242
230,284
232,95
232,109
232,200
232,278
232,288
