name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.xerces.readers.StreamingCharReader,14,24,182,0.13186813186813187,1,0.07142857142857142,18,1.2857142857142858,158,0.8681318681318682,0.0,0.0,0.0,0.0,0,13,13
org.apache.xml.serialize.OutputFormat,10,11,90,0.12222222222222222,1,0.1,24,2.4,79,0.8777777777777778,0.0,0.0,0.03134937460250159,0.002619271271498592,11,9,20
org.w3c.dom.html.HTMLFrameSetElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.04615122373897357,0.0,2,0,2
org.w3c.dom.html.HTMLLIElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.0016051364365971107,0.0,1,0,1
org.apache.xerces.validators.dtd.DTDGrammar,12,30,132,0.22727272727272727,1,0.08333333333333333,296,24.666666666666668,102,0.7727272727272727,0.0,0.0,0.031129918770368206,0.0028175692763466884,2,11,13
javax.xml.parsers.SAXParser,9,16,72,0.2222222222222222,1,0.1111111111111111,17,1.8888888888888888,56,0.7777777777777778,0.0,0.0,0.004815409309791332,4.825322110731885e-05,3,8,11
org.apache.wml.WMLOneventElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.02088123436438043,0.0,1,0,1
org.w3c.dom.html.HTMLHtmlElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.04615122373897357,0.0,2,0,2
org.apache.wml.WMLFieldsetElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.02088123436438043,0.0,1,0,1
org.apache.xerces.dom.DocumentFragmentImpl,4,7,12,0.5833333333333334,1,0.25,85,21.25,5,0.4166666666666667,0.0,0.0,0.09845883354852888,0.0,1,3,4
org.apache.xerces.validators.common.CMNode,3,4,6,0.6666666666666666,1,0.3333333333333333,3,1.0,2,0.3333333333333333,0.0,0.0,0.03371253126283176,3.440806938043107e-05,6,2,8
org.apache.xerces.validators.datatype.DatatypeValidator,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.06698035019251147,0.0,27,0,27
org.w3c.dom.events.DocumentEvent,2,1,2,0.5,1,0.5,2,1.0,1,0.5,0.0,0.0,0.09909760012527895,0.0,1,1,2
org.apache.html.dom.HTMLTitleElementImpl,7,12,42,0.2857142857142857,1,0.14285714285714285,113,16.142857142857142,30,0.7142857142857143,0.2,0.028571428571428574,0.0449438202247191,0.0001428242094193074,1,6,7
org.apache.wml.dom.WMLSmallElementImpl,4,6,12,0.5,1,0.25,159,39.75,6,0.5,0.3333333333333333,0.08333333333333333,0.030101805228786915,9.54823925306963e-05,1,3,4
org.apache.html.dom.HTMLButtonElementImpl,5,6,20,0.3,1,0.2,115,23.0,14,0.7,0.0,0.0,0.0,0.0,0,4,4
org.apache.xerces.utils.regex.REUtil,4,7,12,0.5833333333333334,1,0.25,28,7.0,5,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.034066221210198214,0.0002535014511603262,7,3,10
org.apache.xerces.dom.ParentNode,14,54,182,0.2967032967032967,1,0.07142857142857142,85,6.071428571428571,128,0.7032967032967034,0.08119658119658117,0.005799755799755798,0.09992472188920178,0.00561393278606045,7,13,20
javax.xml.parsers.DocumentBuilderFactory,4,4,12,0.3333333333333333,1,0.25,22,5.5,8,0.6666666666666666,0.0,0.0,0.0016051364365971107,2.5806052035323325e-06,2,4,6
org.apache.xerces.utils.regex.RangeToken,3,8,6,1.3333333333333333,1,0.3333333333333333,28,9.333333333333334,-2,-0.3333333333333333,0.0,0.0,0.034172181462796034,0.00010804133785455365,7,3,10
org.apache.xerces.validators.common.CMException,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.04104485705609301,0.0,11,0,11
org.apache.html.dom.HTMLFormControl,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.03529201942949464,0.0,8,0,8
org.apache.xerces.validators.datatype.BooleanDatatypeValidator,8,9,56,0.16071428571428573,1,0.125,37,4.625,47,0.8392857142857143,0.0,0.0,0.026196449999220807,0.0005467305738561,1,7,8
org.apache.wml.WMLPrevElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.02088123436438043,0.0,1,0,1
org.w3c.dom.html.HTMLUListElement,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.0016051364365971107,0.0,1,0,1
org.apache.html.dom.HTMLDListElementImpl,4,5,12,0.4166666666666667,1,0.25,115,28.75,7,0.5833333333333334,0.0,0.0,0.0,0.0,0,3,3
org.apache.xerces.validators.schema.SubstitutionGroupComparator,7,12,42,0.2857142857142857,1,0.14285714285714285,296,42.285714285714285,30,0.7142857142857143,0.0,0.0,0.03368155145646396,0.007659881395384846,5,6,11
org.apache.xerces.dom.DocumentTypeImpl,7,21,42,0.5,1,0.14285714285714285,85,12.142857142857142,21,0.5,0.06666666666666667,0.009523809523809523,0.11047918496940554,0.0002391421620414204,6,6,12
org.apache.xerces.validators.schema.identity.Unique,2,1,2,0.5,1,0.5,29,14.5,1,0.5,0.0,0.0,0.025686097952472304,0.0,3,1,4
org.apache.html.dom.HTMLMetaElementImpl,4,5,12,0.4166666666666667,1,0.25,115,28.75,7,0.5833333333333334,0.0,0.0,0.0,0.0,0,3,3
org.apache.xerces.dom.TreeWalkerImpl,4,7,12,0.5833333333333334,1,0.25,15,3.75,5,0.4166666666666667,0.0,0.0,0.09909760012527895,0.0,1,3,4
org.apache.wml.dom.WMLOptgroupElementImpl,4,6,12,0.5,1,0.25,159,39.75,6,0.5,0.3333333333333333,0.08333333333333333,0.030101805228786915,9.54823925306963e-05,1,3,4
