0,19
1,65
1,97
1,182
2,97
2,182
2,210
3,94
3,122
3,148
3,200
3,216
3,258
4,65
4,97
4,182
4,231
5,15
5,52
5,53
5,78
5,122
5,148
5,267
6,208
7,182
8,190
9,49
10,84
10,170
11,15
11,52
11,53
11,86
11,107
11,112
11,122
11,148
11,183
11,244
11,267
12,21
12,25
12,36
12,51
12,60
12,63
12,84
12,85
12,105
12,117
12,129
12,174
12,190
12,210
12,236
12,248
13,14
13,64
14,174
14,190
15,15
15,32
15,44
15,52
15,80
15,86
15,94
15,95
15,101
15,122
15,131
15,133
15,148
15,154
15,183
15,216
15,227
15,244
15,266
15,267
16,10
16,21
16,25
16,62
16,63
16,151
16,224
17,25
17,84
17,190
18,64
18,141
19,22
19,34
19,42
19,49
19,84
19,108
19,145
19,174
19,180
19,192
19,199
19,204
19,205
19,206
19,208
19,263
20,50
20,84
20,96
20,110
20,115
20,167
20,168
20,189
20,205
20,208
20,238
20,255
21,25
23,59
23,84
23,184
24,19
24,21
24,25
24,63
24,82
24,84
24,129
24,162
24,165
24,180
24,204
24,206
25,21
26,64
26,141
26,144
26,199
27,59
27,84
28,31
28,59
28,71
28,75
28,84
28,117
28,130
28,138
28,160
28,254
29,30
29,65
29,92
29,97
29,182
30,30
31,138
31,202
32,217
33,109
34,59
34,84
34,204
35,15
35,32
35,52
35,122
35,148
35,195
35,217
35,267
36,85
37,64
38,167
38,174
38,189
39,99
40,40
41,64
41,69
42,84
42,172
42,206
43,3
43,15
43,52
43,53
43,122
43,148
43,216
43,217
43,244
43,267
44,15
44,44
44,53
44,56
44,122
44,148
44,183
44,216
44,267
45,15
45,32
45,52
45,122
45,148
45,155
45,216
45,223
45,244
45,267
46,15
46,32
46,52
46,122
46,148
46,207
46,217
46,267
47,179
48,64
49,9
49,49
50,167
51,12
52,52
52,148
52,183
52,217
52,244
53,15
53,44
53,52
53,56
53,86
53,94
53,112
53,122
53,148
53,157
53,216
53,228
53,244
55,125
55,197
57,59
58,148
60,12
60,36
60,85
60,143
60,150
60,174
60,259
61,64
61,203
63,21
64,230
65,65
65,97
65,182
66,68
66,126
66,132
66,141
66,149
66,186
66,205
66,224
66,235
67,84
67,106
67,164
67,174
67,218
67,263
68,126
68,141
68,149
68,186
68,205
71,84
71,100
71,106
71,130
71,160
71,164
71,174
71,177
71,204
71,214
71,260
72,80
72,102
72,133
72,217
73,182
74,21
74,25
76,64
76,203
77,6
77,64
78,15
78,52
78,53
78,122
78,148
78,267
79,235
79,242
81,84
81,164
81,167
82,24
83,65
83,97
83,182
83,210
84,19
84,21
84,22
84,24
84,25
84,63
84,84
84,106
84,117
84,129
84,139
84,152
84,161
84,165
84,180
84,214
84,263
85,84
85,174
85,180
85,201
86,15
86,52
86,53
86,112
86,148
86,183
86,216
86,217
86,244
87,65
87,97
87,182
88,65
88,97
88,182
89,59
89,194
90,85
90,134
90,167
90,189
91,15
91,216
92,210
93,11
93,15
93,86
93,122
93,148
93,258
93,267
94,58
94,94
94,148
95,15
95,44
95,52
95,53
95,86
95,94
95,112
95,122
95,148
95,183
95,216
95,244
95,251
95,267
96,189
97,97
97,182
98,97
98,147
98,182
98,210
99,39
101,102
102,102
103,15
103,44
103,52
103,148
103,216
103,251
104,84
105,12
105,232
106,8
106,17
106,84
106,190
107,15
107,122
107,148
107,267
108,19
110,167
111,64
111,194
113,81
113,235
114,167
114,189
114,209
115,59
115,60
115,84
115,85
115,174
115,254
116,180
117,22
117,184
118,15
118,52
118,95
118,122
118,148
118,216
118,258
118,267
119,15
119,52
119,86
119,93
119,122
119,148
119,183
119,217
119,267
120,59
120,84
121,64
122,15
122,40
122,70
122,102
122,122
122,148
122,216
122,267
123,15
123,32
123,52
123,122
123,148
123,207
123,216
123,217
123,262
123,267
124,3
124,15
124,52
124,78
124,122
124,148
124,267
125,55
126,132
126,149
126,186
127,84
128,158
128,242
129,84
129,180
130,84
130,180
131,3
131,5
131,11
131,15
131,35
131,40
131,43
131,45
131,46
131,52
131,70
131,72
131,78
131,80
131,93
131,101
131,102
131,107
131,118
131,119
131,122
131,123
131,124
131,135
131,137
131,142
131,155
131,156
131,159
131,166
131,193
131,195
131,198
131,200
131,207
131,217
131,223
