name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.log4j.helpers.ISO8601DateFormat,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.1420515574650913,0.0,2,1,3
org.apache.log4j.xml.Transform,4,4,12,0.3333333333333333,1,0.25,52,13.0,8,0.6666666666666666,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.helpers.AppenderAttachableImpl,4,5,12,0.4166666666666667,1,0.25,50,12.5,7,0.5833333333333334,0.0,0.0,0.31093550685022286,0.0001777319114780415,3,3,6
org.apache.log4j.helpers.DateLayout,7,9,42,0.21428571428571427,1,0.14285714285714285,52,7.428571428571429,33,0.7857142857142857,0.0,0.0,0.011695906432748537,0.0005102625845659901,1,6,7
org.apache.log4j.Layout,3,2,6,0.3333333333333333,1,0.3333333333333333,50,16.666666666666668,4,0.6666666666666666,0.0,0.0,0.35636439583808005,0.007453657167279462,27,2,29
org.apache.log4j.net.SyslogAppender,10,17,90,0.18888888888888888,1,0.1,54,5.4,73,0.8111111111111111,0.0,0.0,0.0,0.0,0,9,9
org.apache.log4j.net.DefaultEvaluator,4,6,12,0.5,1,0.25,52,13.0,6,0.5,0.0,0.0,0.005847953216374269,1.1466574934067194e-05,1,3,4
org.apache.log4j.test.DefaultInit,2,2,2,1.0,1,0.5,51,25.5,0,0.0,0.0,0.0,0.0,0.0,0,1,1
org.apache.log4j.Dispatcher,4,5,12,0.4166666666666667,1,0.25,52,13.0,7,0.5833333333333334,0.0,0.0,0.005847953216374269,0.0,1,3,4
org.apache.log4j.helpers.OnlyOnceErrorHandler,3,2,6,0.3333333333333333,1,0.3333333333333333,50,16.666666666666668,4,0.6666666666666666,0.0,0.0,0.14217646880586612,0.0,1,2,3
org.apache.log4j.TTCCLayout,5,7,20,0.35,1,0.2,53,10.6,13,0.65,0.0,0.0,0.013157894736842105,0.001321522761151244,2,4,6
org.apache.log4j.test.Hello,3,4,6,0.6666666666666666,1,0.3333333333333333,51,17.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,2
org.apache.log4j.spi.OptionHandler,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.2930747922437673,0.0,7,0,7
org.apache.log4j.BasicConfigurator,11,27,110,0.24545454545454545,1,0.09090909090909091,50,4.545454545454546,83,0.7545454545454545,0.0,0.0,0.2340303495056048,0.08251705380547303,14,10,24
org.apache.log4j.net.SocketNode,5,12,20,0.6,1,0.2,51,10.2,8,0.4,0.0,0.0,0.017543859649122806,0.00031189083820662764,3,4,7
org.apache.log4j.test.L7D,4,8,12,0.6666666666666666,1,0.25,51,12.75,4,0.3333333333333333,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.gui.AddAction,3,5,6,0.8333333333333334,1,0.3333333333333333,56,18.666666666666668,1,0.16666666666666666,0.5,0.16666666666666666,0.013157894736842105,6.879944960440316e-05,2,2,4
org.apache.log4j.test.Finalize,4,7,12,0.5833333333333334,1,0.25,51,12.75,5,0.4166666666666667,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.test.MultipleAppenders,4,7,12,0.5833333333333334,1,0.25,51,12.75,5,0.4166666666666667,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.helpers.NullEnumeration,1,1,0,0,1,1.0,-1,-1.0,-1,0,0.0,0.0,0.30935672514619883,0.0,2,1,3
org.apache.log4j.RollingFileAppender,6,9,30,0.3,1,0.16666666666666666,52,8.666666666666666,21,0.7,0.0,0.0,0.015594541910331383,0.001953730101529267,2,5,7
org.apache.log4j.AppenderSkeleton,10,21,90,0.23333333333333334,1,0.1,50,5.0,69,0.7666666666666667,0.0,0.0,0.1712328142248497,0.007644006034098914,11,9,20
org.apache.log4j.nt.test.NTMin,6,11,30,0.36666666666666664,1,0.16666666666666666,55,9.166666666666666,19,0.6333333333333333,0.0,0.0,0.0,0.0,0,5,5
org.apache.log4j.NDC,3,3,6,0.5,1,0.3333333333333333,50,16.666666666666668,3,0.5,0.0,0.0,0.3154029710291053,0.005088865955739021,13,2,15
org.apache.log4j.helpers.QuietWriter,3,2,6,0.3333333333333333,1,0.3333333333333333,1,0.3333333333333333,4,0.6666666666666666,0.0,0.0,0.1698072341347195,0.00034973053548904945,6,2,8
org.apache.log4j.CategoryKey,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.23010004349717267,0.0,1,0,1
org.apache.log4j.test.ConfigurationFileParsing,4,5,12,0.4166666666666667,1,0.25,51,12.75,7,0.5833333333333334,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.Priority,1,1,0,0,1,1.0,-1,-1.0,-1,0,0.0,0.0,0.4354425389315986,0.0,46,1,47
org.apache.log4j.helpers.TracerPrintWriter,3,2,6,0.3333333333333333,1,0.3333333333333333,50,16.666666666666668,4,0.6666666666666666,0.0,0.0,0.1633336814257867,0.0016511867905056761,3,2,5
org.apache.log4j.spi.LocationInfo,3,2,6,0.3333333333333333,1,0.3333333333333333,50,16.666666666666668,4,0.6666666666666666,0.0,0.0,0.2966492808598072,0.0017957475387815958,5,2,7
org.apache.log4j.helpers.LogLog,2,2,2,1.0,1,0.5,50,25.0,0,0.0,0.0,0.0,0.4020521388942442,0.020415689046897823,29,1,30
org.apache.log4j.helpers.BoundedFIFO,2,1,2,0.5,1,0.5,51,25.5,1,0.5,0.0,0.0,0.017543859649122806,0.0,3,1,4
org.apache.log4j.spi.LoggingEvent,5,8,20,0.4,1,0.2,50,10.0,12,0.6,0.16666666666666666,0.03333333333333333,0.4573343079922027,0.056688245119954205,54,4,58
org.apache.log4j.gui.JTableAppender,8,22,56,0.39285714285714285,1,0.125,55,6.875,34,0.6071428571428571,0.14285714285714285,0.017857142857142856,0.011695906432748537,0.001174832506101856,2,7,9
org.apache.log4j.test.UTObjectRenderer,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.005847953216374269,0.0,1,1,2
org.apache.log4j.xml.XMLLayout,5,7,20,0.35,1,0.2,51,10.2,13,0.65,0.0,0.0,0.0,0.0,0,4,4
org.apache.log4j.spi.RootCategory,4,8,12,0.6666666666666666,1,0.25,50,12.5,4,0.3333333333333333,0.0,0.0,0.30831526381496815,2.0066506134617586e-05,3,3,6
org.apache.log4j.test.ShortSocketServer,5,9,20,0.45,1,0.2,52,10.4,11,0.55,0.0,0.0,0.0,0.0,0,4,4
org.apache.log4j.FileAppender,10,20,90,0.2222222222222222,1,0.1,50,5.0,70,0.7777777777777778,0.0,0.0,0.19426590074005073,0.02451719762865274,12,9,21
org.apache.log4j.net.SyslogTracerPrintWriter,3,3,6,0.5,1,0.3333333333333333,51,17.0,3,0.5,0.0,0.0,0.005847953216374269,6.879944960440316e-05,1,2,3
org.apache.log4j.gui.TextPaneAppender,8,15,56,0.26785714285714285,1,0.125,51,6.375,41,0.7321428571428571,0.0,0.0,0.011695906432748537,0.000923059282192409,2,7,9
org.apache.log4j.test.StressAsyncAppender,3,4,6,0.6666666666666666,1,0.3333333333333333,51,17.0,2,0.3333333333333333,0.0,0.0,0.0,0.0,0,2,2
org.apache.log4j.HTMLLayout,7,11,42,0.2619047619047619,1,0.14285714285714285,52,7.428571428571429,31,0.7380952380952381,0.0,0.0,0.0,0.0,0,6,6
org.apache.log4j.or.MessageRenderer,3,2,6,0.3333333333333333,1,0.3333333333333333,51,17.0,4,0.6666666666666666,0.0,0.0,0.005847953216374269,1.719986240110079e-05,1,2,3
org.apache.log4j.helpers.SyslogWriter,2,1,2,0.5,1,0.5,51,25.5,1,0.5,0.0,0.0,0.005847953216374269,1.1466574934067194e-05,1,1,2
org.apache.log4j.Category,13,32,156,0.20512820512820512,1,0.07692307692307693,50,3.8461538461538463,124,0.7948717948717948,0.625,0.04807692307692308,0.4944154680996787,0.10562475265138255,71,13,84
org.apache.log4j.test.X,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.005847953216374269,0.0,1,0,1
org.apache.log4j.test.Y,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.013157894736842105,0.0,2,0,2
org.apache.log4j.xml.test.TCategory,7,15,42,0.35714285714285715,1,0.14285714285714285,53,7.571428571428571,27,0.6428571428571429,0.1,0.014285714285714287,0.011695906432748537,0.00030959752321981426,2,6,8
org.apache.log4j.Appender,5,6,20,0.3,1,0.2,50,10.0,14,0.7,0.0,0.0,0.33565820770069926,0.00865555898063638,13,4,17
org.apache.log4j.xml.examples.XPriority,2,2,2,1.0,1,0.5,0,0.0,0,0.0,0.0,0.0,0.010526315789473684,0.0,1,1,2
org.apache.log4j.test.CategoryWrapper,7,13,42,0.30952380952380953,1,0.14285714285714285,51,7.285714285714286,29,0.6904761904761905,0.0,0.0,0.0,0.0,0,6,6
org.apache.log4j.nt.NTEventLogAppender,6,13,30,0.43333333333333335,1,0.16666666666666666,54,9.0,17,0.5666666666666667,0.0,0.0,0.005847953216374269,0.00034686389175553263,1,5,6
org.apache.log4j.gui.JTableAddAction,5,14,20,0.7,1,0.2,55,11.0,6,0.3,0.0,0.0,0.007797270955165692,0.0,1,4,5
org.apache.log4j.PropertyWatchdog,4,7,12,0.5833333333333334,1,0.25,50,12.5,5,0.4166666666666667,0.0,0.0,0.21230219326523916,0.0,1,3,4
org.apache.log4j.test.A,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.007797270955165692,3.439972480220158e-05,1,1,2
org.apache.log4j.net.SMTPAppender,11,21,110,0.19090909090909092,1,0.09090909090909091,54,4.909090909090909,89,0.8090909090909091,0.0,0.0,0.0,0.0,0,10,10
org.apache.log4j.net.test.SMTPMin,5,9,20,0.45,1,0.2,51,10.2,11,0.55,0.0,0.0,0.0,0.0,0,4,4
org.apache.log4j.varia.StringMatchFilter,4,4,12,0.3333333333333333,1,0.25,51,12.75,8,0.6666666666666666,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.helpers.PatternConverter,3,2,6,0.3333333333333333,1,0.3333333333333333,50,16.666666666666668,4,0.6666666666666666,0.0,0.0,0.17449957697635715,0.0022058823529411764,8,2,10
org.apache.log4j.PropertyConfigurator,15,46,210,0.21904761904761905,1,0.06666666666666667,50,3.3333333333333335,164,0.780952380952381,0.2765567765567766,0.018437118437118438,0.28808460345965525,0.05806823465077158,22,14,36
org.apache.log4j.xml.examples.ReportParserError,2,1,2,0.5,1,0.5,51,25.5,1,0.5,0.0,0.0,0.0,0.0,0,1,1
org.apache.log4j.varia.DenyAllFilter,3,3,6,0.5,1,0.3333333333333333,51,17.0,3,0.5,0.0,0.0,0.0,0.0,0,2,2
org.apache.log4j.xml.examples.XCategory,7,15,42,0.35714285714285715,1,0.14285714285714285,53,7.571428571428571,27,0.6428571428571429,0.1,0.014285714285714287,0.011695906432748537,0.00032106409815388137,2,6,8
org.apache.log4j.test.TP,4,4,12,0.3333333333333333,1,0.25,52,13.0,8,0.6666666666666666,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.xml.DC,2,2,2,1.0,1,0.5,51,25.5,0,0.0,0.0,0.0,0.005847953216374269,7.453273707143676e-05,1,1,2
org.apache.log4j.net.test.SocketMin,8,17,56,0.30357142857142855,1,0.125,54,6.75,39,0.6964285714285714,0.0,0.0,0.0,0.0,0,7,7
org.apache.log4j.StressCategory,5,10,20,0.5,1,0.2,52,10.4,10,0.5,0.0,0.0,0.0,0.0,0,4,4
org.apache.log4j.xml.DOMConfigurator,16,46,240,0.19166666666666668,1,0.0625,50,3.125,194,0.8083333333333333,0.22222222222222224,0.01388888888888889,0.27168374732210065,0.04731373402010994,11,15,26
org.apache.log4j.SimpleLayout,4,6,12,0.5,1,0.25,51,12.75,6,0.5,0.0,0.0,0.023391812865497075,0.00025513129228299503,4,3,7
org.apache.log4j.spi.Filter,3,2,6,0.3333333333333333,1,0.3333333333333333,50,16.666666666666668,4,0.6666666666666666,0.0,0.0,0.2690201811718839,0.00036693784371802943,6,2,8
org.apache.log4j.helpers.FormattingInfo,2,1,2,0.5,1,0.5,50,25.0,1,0.5,0.0,0.0,0.14673828063920943,0.002393647517486527,9,1,10
org.apache.log4j.net.SocketAppender,7,13,42,0.30952380952380953,1,0.14285714285714285,52,7.428571428571429,29,0.6904761904761905,0.11666666666666667,0.016666666666666666,0.017543859649122806,0.0014687249168673317,3,6,9
org.apache.log4j.helpers.AbsoluteTimeDateFormat,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.14619883040935672,0.0,5,0,5
org.apache.log4j.test.DelayedLoop,4,6,12,0.5,1,0.25,51,12.75,6,0.5,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.or.ObjectRenderer,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.2519618133653221,0.0,8,0,8
org.apache.log4j.net.SimpleSocketServer,4,6,12,0.5,1,0.25,52,13.0,6,0.5,0.0,0.0,0.0,0.0,0,3,3
org.apache.log4j.helpers.CountingQuietWriter,4,5,12,0.4166666666666667,1,0.25,2,0.5,7,0.5833333333333334,0.0,0.0,0.013290802764486975,0.00019493177387914227,1,3,4
