name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.velocity.context.Context,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.26668465854783024,0.0,29,0,29
org.apache.velocity.runtime.exception.NodeException,2,2,2,1.0,1,0.5,94,47.0,0,0.0,0.0,0.0,0.0,0.0,0,1,1
org.apache.velocity.test.VelocityAppTestCase,7,8,42,0.19047619047619047,1,0.14285714285714285,120,17.142857142857142,34,0.8095238095238095,0.0,0.0,0.0,0.0,0,6,6
org.apache.velocity.runtime.parser.Parser,56,188,3080,0.06103896103896104,1,0.017857142857142856,93,1.6607142857142858,2892,0.938961038961039,0.6994949494949495,0.012490981240981242,0.24901205295396167,0.09462985087042612,43,55,98
org.apache.velocity.util.introspection.UberspectImpl,18,38,306,0.12418300653594772,1,0.05555555555555555,25,1.3888888888888888,268,0.8758169934640523,0.0,0.0,0.0,0.0,0,17,17
org.apache.velocity.runtime.parser.node.ASTIncludeStatement,4,7,12,0.5833333333333334,1,0.25,94,23.5,5,0.4166666666666667,0.0,0.0,0.0,0.0,0,3,3
org.apache.velocity.util.introspection.IntrospectorBase,2,1,2,0.5,1,0.5,4,2.0,1,0.5,0.0,0.0,0.17116377929374627,0.010235131396957123,1,1,2
org.apache.velocity.runtime.parser.node.ASTIfStatement,8,17,56,0.30357142857142855,1,0.125,93,11.625,39,0.6964285714285714,0.11904761904761904,0.01488095238095238,0.18348256533449808,0.00012354444224181227,4,7,11
org.apache.velocity.app.event.EventCartridge,7,7,42,0.16666666666666666,1,0.14285714285714285,5,0.7142857142857143,35,0.8333333333333334,0.16666666666666666,0.023809523809523808,0.19291814747967176,0.010075091459946232,11,6,17
org.apache.velocity.exception.MethodInvocationException,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.2805166041813985,0.0009797639846504237,44,1,45
org.apache.velocity.test.EventHandlingTestCase,13,20,156,0.1282051282051282,1,0.07692307692307693,118,9.076923076923077,136,0.8717948717948718,0.0,0.0,0.0,0.0,0,12,12
org.apache.velocity.util.introspection.ClassMap,5,5,20,0.25,1,0.2,3,0.6,15,0.75,0.0,0.0,0.13547107639736394,0.007745504840940526,1,4,5
org.apache.velocity.util.StringUtils,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.21510373443983402,0.0,13,0,13
org.apache.velocity.runtime.resource.loader.ClasspathResourceLoader,5,8,20,0.4,1,0.2,94,18.8,12,0.6,0.0,0.0,0.0,0.0,0,4,4
org.apache.velocity.runtime.RuntimeConstants,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.26598941193303766,0.0,44,0,44
org.apache.velocity.anakia.Escape,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.004149377593360996,0.0,1,0,1
org.apache.velocity.runtime.VelocimacroFactory,11,28,110,0.2545454545454545,1,0.09090909090909091,102,9.272727272727273,82,0.7454545454545455,0.0,0.0,0.06649643579104161,0.006910586675887506,1,10,11
org.apache.velocity.runtime.parser.node.ASTAddNode,8,17,56,0.30357142857142855,1,0.125,93,11.625,39,0.6964285714285714,0.15476190476190477,0.019345238095238096,0.18348256533449808,0.00017077466942807209,4,7,11
org.apache.velocity.runtime.directive.Macro,11,21,110,0.19090909090909092,1,0.09090909090909091,93,8.454545454545455,89,0.8090909090909091,0.0,0.0,0.17614326272111816,0.0008307494458946738,1,10,11
org.apache.velocity.runtime.parser.node.ParserVisitor,36,105,1260,0.08333333333333333,1,0.027777777777777776,93,2.5833333333333335,1155,0.9166666666666666,0.9705882352941178,0.02696078431372549,0.24393017432224817,0.043673855111292834,43,35,78
org.apache.velocity.runtime.log.AvalonLogSystem,5,5,20,0.25,1,0.2,96,19.2,15,0.75,0.0,0.0,0.052137831499188166,0.0008817427385892116,1,4,5
org.apache.velocity.runtime.parser.node.ASTFalse,5,11,20,0.55,1,0.2,93,18.6,9,0.45,0.16666666666666666,0.03333333333333333,0.18348256533449808,6.0905699678413664e-05,4,4,8
org.apache.velocity.runtime.RuntimeInstance,22,58,462,0.12554112554112554,1,0.045454545454545456,112,5.090909090909091,404,0.8744588744588745,0.0,0.0,0.09398731699679011,0.022691044260027663,3,21,24
org.apache.velocity.runtime.resource.loader.JarResourceLoader,7,12,42,0.2857142857142857,1,0.14285714285714285,95,13.571428571428571,30,0.7142857142857143,0.0,0.0,0.0,0.0,0,6,6
org.apache.velocity.test.InlineScopeVMTestCase,8,14,56,0.25,1,0.125,120,15.0,42,0.75,0.0,0.0,0.0,0.0,0,7,7
