1,40
2,102
2,233
3,38
3,42
3,69
3,82
3,84
3,87
3,102
3,106
3,129
3,189
3,190
3,219
3,233
4,84
4,102
4,121
4,186
5,119
5,166
5,194
6,55
6,70
6,90
6,199
6,218
7,119
7,166
7,194
8,29
8,102
8,129
8,186
9,170
9,172
10,10
10,136
10,168
11,58
12,36
12,82
12,84
12,106
12,122
12,128
12,129
12,136
12,138
12,175
12,186
12,192
12,214
12,219
13,196
14,54
14,131
15,30
15,36
15,56
15,102
15,106
15,131
15,138
15,157
15,175
15,239
16,20
16,33
16,129
16,148
16,170
16,237
17,195
18,18
18,102
18,104
18,138
18,170
19,94
20,33
21,11
21,58
21,107
21,157
21,215
22,57
22,84
22,129
22,138
22,153
22,157
22,169
22,215
22,219
22,223
23,10
23,54
23,131
24,54
24,102
24,131
24,192
25,16
25,38
25,87
25,90
25,92
25,102
25,106
25,129
25,131
25,140
25,147
25,170
25,192
25,214
25,223
25,237
26,45
26,195
26,198
27,59
27,131
28,45
29,100
29,102
29,129
29,153
30,15
30,28
30,40
30,45
30,53
30,90
30,153
30,157
30,163
30,175
30,204
30,239
31,102
32,16
32,63
32,90
32,170
32,212
33,100
33,102
33,170
33,237
34,161
35,136
35,161
37,25
37,173
38,129
38,131
38,153
38,163
38,204
41,51
41,88
41,119
41,148
42,186
43,13
43,59
43,131
43,196
44,102
44,138
44,197
45,15
45,28
45,51
45,138
45,157
45,175
45,239
46,48
46,170
47,54
47,131
47,166
47,236
48,33
48,46
48,125
48,136
48,156
48,170
49,157
49,195
50,15
50,45
50,51
50,56
50,96
50,129
50,175
52,29
52,36
52,102
52,129
52,175
52,186
52,204
54,31
54,102
54,131
54,138
54,192
55,60
56,30
56,129
56,157
57,131
58,131
59,131
59,138
60,199
61,13
61,59
61,131
61,196
62,16
62,33
62,85
62,90
62,108
62,170
62,212
63,32
63,170
64,31
64,102
64,220
65,81
65,138
67,102
67,138
67,170
68,119
68,195
68,198
69,42
69,186
69,189
70,218
71,63
71,108
71,170
72,80
72,129
72,131
72,138
72,222
73,13
73,27
73,131
73,196
74,57
74,111
76,50
76,129
77,30
77,45
77,90
77,119
77,157
77,195
77,198
78,36
78,42
78,69
78,82
78,84
78,102
78,106
78,129
78,175
78,188
78,189
78,192
78,219
78,239
79,64
79,239
80,38
80,80
80,131
80,163
80,169
81,138
82,15
82,82
82,102
82,131
82,239
83,15
83,28
83,45
83,175
83,239
84,74
84,84
84,131
84,157
84,169
85,60
85,90
85,203
86,51
86,96
87,75
87,170
88,51
89,119
89,166
89,194
90,60
90,136
90,199
90,203
90,217
91,51
91,100
91,155
92,38
92,224
92,237
93,148
94,75
94,193
95,163
96,26
96,40
96,45
96,51
96,136
96,157
96,195
96,198
98,30
98,38
98,90
98,157
98,195
99,25
99,110
100,40
100,102
100,131
100,138
100,157
100,163
101,18
101,67
101,101
101,102
101,104
101,124
101,138
101,170
102,5
102,7
102,10
102,12
102,14
102,15
102,18
102,19
102,20
102,22
102,23
102,24
102,28
102,30
102,31
102,33
102,36
102,38
102,42
102,43
102,44
102,45
102,51
102,56
102,60
102,61
102,67
102,69
102,72
102,73
102,74
102,78
102,79
102,81
102,82
102,83
102,84
102,88
102,89
102,90
102,91
102,100
102,101
102,102
102,103
102,104
102,106
102,108
102,117
102,119
102,127
