name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.xml.sax.SAXException,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.09473957560468912,0.0,44,0,44
org.apache.xerces.parsers.DOMParser,41,171,1640,0.10426829268292682,1,0.024390243902439025,266,6.487804878048781,1469,0.8957317073170732,0.0,0.0,0.025420736730610804,0.006081892973246785,9,40,49
org.apache.xerces.dom.RangeExceptionImpl,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.08389646727109909,0.0,1,1,2
org.apache.html.dom.HTMLIFrameElementImpl,4,5,12,0.4166666666666667,1,0.25,117,29.25,7,0.5833333333333334,0.0,0.0,0.0,0.0,0,3,3
org.apache.xerces.dom.ChildAndParentNode,16,58,240,0.24166666666666667,1,0.0625,87,5.4375,182,0.7583333333333333,0.08174603174603175,0.005109126984126984,0.11157320022592217,0.006236254920949071,6,15,21
org.apache.xerces.validators.datatype.DatatypeValidator,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.05590676388457959,0.0,24,0,24
org.w3c.dom.events.DocumentEvent,2,1,2,0.5,1,0.5,16,8.0,1,0.5,0.0,0.0,0.10832346590513339,0.0,1,1,2
org.apache.html.dom.HTMLTitleElementImpl,7,12,42,0.2857142857142857,1,0.14285714285714285,115,16.428571428571427,30,0.7142857142857143,0.2,0.028571428571428574,0.047358862761060834,0.00015859819614085836,1,6,7
org.apache.wml.dom.WMLSmallElementImpl,4,6,12,0.5,1,0.25,161,40.25,6,0.5,0.3333333333333333,0.08333333333333333,0.032002431156201785,0.0001079315072489134,1,3,4
org.apache.html.dom.HTMLButtonElementImpl,5,6,20,0.3,1,0.2,117,23.4,14,0.7,0.0,0.0,0.0,0.0,0,4,4
org.apache.xerces.utils.regex.REUtil,4,7,12,0.5833333333333334,1,0.25,28,7.0,5,0.4166666666666667,0.3333333333333333,0.08333333333333333,0.037285386759763436,0.00028655328996625933,7,3,10
org.apache.xerces.dom.ParentNode,17,74,272,0.27205882352941174,1,0.058823529411764705,87,5.117647058823529,198,0.7279411764705882,0.06319444444444444,0.0037173202614379083,0.12135731163034917,0.009297441236489156,8,16,24
javax.xml.parsers.DocumentBuilderFactory,4,4,12,0.3333333333333333,1,0.25,22,5.5,8,0.6666666666666666,0.0,0.0,0.0017064846416382253,2.917067763484146e-06,2,4,6
org.apache.xerces.utils.regex.RangeToken,3,8,6,1.3333333333333333,1,0.3333333333333333,28,9.333333333333334,-2,-0.3333333333333333,0.0,0.0,0.03742824264773188,0.00012212790369786953,7,3,10
org.apache.xerces.validators.common.CMException,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.03830996636138189,0.0,11,0,11
org.apache.xerces.readers.XMLEntityHandler,3,2,6,0.3333333333333333,1,0.3333333333333333,2,0.6666666666666666,4,0.6666666666666666,0.0,0.0,0.061797124153751465,0.00018722713261962412,22,2,24
org.apache.xerces.dom.NamedNodeMapImpl,7,21,42,0.5,1,0.14285714285714285,87,12.428571428571429,21,0.5,0.0,0.0,0.10152156056592918,4.4371841868997724e-05,7,7,14
org.apache.wml.dom.WMLStrongElementImpl,4,6,12,0.5,1,0.25,161,40.25,6,0.5,0.3333333333333333,0.08333333333333333,0.032002431156201785,0.0001079315072489134,1,3,4
org.apache.xerces.utils.Base64,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.024932405478480562,0.0,1,0,1
org.xml.sax.Attributes,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.04502494092937778,0.0,15,0,15
