name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.xalan.xsltc.runtime.output.SAXXMLOutput,0.0022666215491335046,0.017357688744444457,-0.0407033610636414,-0.048342879623171915,-0.04254539668961232,0.037870788192526844,0.4638832582938171,-0.056940798306633504,0.06203675716969867,0.06757723269812223,-0.08517310220987985,-0.07049248069934978,0.09752528065866597,-0.43462754830776434,-0.4055803932291012,0.17514478171144773,0.11185842288383412,0.022460932977315346,-0.2378591790775716,0.12686778898714193,0.07779887018811847,0.15721791043740357,0.16371890679925302,-0.15946096822565214,-0.17348091338845226,-0.002606489249463721,0.06993676650280219,0.07272965089440475,0.2879470251793508,0.005830551263004181,-0.006310941678791829,-0.260464359599388,0
org.apache.xpath.operations.Operation,0.02581838658444981,0.19944165611004916,-0.011312415801781132,0.3404006692388815,0.14031527091461649,-0.23753373742045916,0.05171624597296066,0.1814090838328886,0.027078300063286494,-0.03946713686797993,0.06255748689572262,0.09460673273605301,-0.019365649690675956,-0.3117945877089137,0.06944943364778355,-0.30570666170200606,0.036729195674999326,-0.06007675930100442,0.09812091178299143,-0.01916266055644643,0.057557543644557056,-0.12655771964607845,-0.2823239988868032,-0.0861037649254074,-0.11978173409396527,-0.11681649758845154,0.1439200182145241,0.11016635502077364,-0.09377927687371161,0.5321187534645088,-0.13748238139596694,0.16656125519635626,0
org.apache.xalan.xsltc.runtime.BasisLibrary,0.015802198570892625,0.018583012809101348,-0.010167331809696097,-0.02852084459551309,0.004974737287631754,0.06630439234575566,0.797991646401679,-0.20684591268682387,0.11674119053674521,-0.20145091362930212,0.15404016313836486,0.11315618736643586,-0.044636513227949856,0.10533250175420876,0.23387590249639117,0.004480191536200603,0.2491620972447513,-0.013269781840244797,-0.2070706094691032,0.05037084778460692,-0.0033499032361476453,-0.03430963703369801,0.022934110265736128,-0.1388065313847058,-0.09239986333626596,-0.004817831747065732,0.08962977980943014,-0.038675871381541584,0.06603845351026917,-0.001391019370618461,-0.020934733082355536,-0.06630049172885583,1
org.apache.xpath.objects.XString,0.031091579455642396,0.3241475020573833,0.01923446771694005,0.30881200690981886,0.21119187530134406,-0.040729441148184914,0.06864318837069736,0.2201000427511299,-0.2657328717957844,0.03534449382763977,0.05438638606535005,0.007899901763828676,-0.0449237063179432,0.09973745106442754,-0.06442804957195583,0.14825355812825067,-0.04758555464504211,0.1697955144658845,-0.2036901728021919,0.08213756300338178,-0.03394168656696403,-0.030362085882594318,0.12177115527079994,0.06389833221641905,0.31625551916622824,0.10446032695743873,-0.00502125811821541,-0.3195000105561143,0.12326933056168235,-0.41074532611497466,0.23799520452390843,-0.17869187137274498,0
org.apache.xalan.xsltc.StripFilter,0.01401167004060941,0.015585596558440273,-0.01318744208518502,-0.024235232177626135,-0.014905650034271488,0.06864306787865382,0.8067731867345767,-0.17414567282929327,0.13242071962356403,-0.18983375362070481,0.15573000801763065,0.06684082006098412,-0.0358629819364764,0.020354829262546455,-0.14004855967225943,0.047595130457671754,-0.220469461062186,0.16670630200356226,0.21423778862927803,-0.03163975824684751,-0.08684314455833096,-0.06532555190324354,-0.062308205651576125,-0.007121962781986841,-0.14182700941967447,0.060647862154231034,0.11236783052652707,-0.10325682447853969,-0.022393304014444216,-0.015985936258702586,-0.039728506504920755,0.13538451037255683,0
org.apache.xalan.serialize.Serializer,0.010134790922359556,0.0861011219361015,0.0040478818272888335,-0.08706086525089538,-0.018452007369478534,0.03527826090021677,0.044134865565571654,0.0565566219534014,-0.02040553060198459,0.19108155729385443,-0.18121108659288843,-0.10548801061027749,0.013329622075839705,0.10415515635089476,0.076750834138176,-0.10441987274911634,0.0418022503122178,-0.009044303043986474,0.3094607153555319,0.05251200552343282,0.1572629914692187,-0.07844479138215037,0.2786578201798539,-0.17541026329334578,-0.03494783214932062,0.2548812388935667,-0.18319597546494187,-0.2703752606971486,-0.25594222627330954,0.5174600703698098,0.09031772847274104,-0.3398640913069168,0
org.apache.xalan.templates.ElemExsltFunction,0.04519952547508565,0.44465501408763575,-0.021125566441229753,-0.38427149688191287,-0.1952964582143916,-0.1753740981147043,-0.022543929076756723,0.29449630047095665,0.11731758501128822,-0.30849997446965505,-0.12220605307082325,0.12159147575651026,0.06664896798900798,-0.07172756809081213,0.1766996718314786,0.22246661868924722,0.04119901558331753,0.10804652045651728,0.10055040722468185,0.043450186320395566,0.06699787390207051,0.07186384911188357,-0.059962550853728785,0.04967718255909237,0.2762303238083592,0.005832329151037337,0.12290599002146325,0.06257432167975822,0.29722922268110613,0.06065160369871581,0.1580160476696216,-0.11662635414538541,1
org.apache.xalan.xsltc.runtime.output.SAXHTMLOutput,-0.0034374989184231303,0.012781036414961616,-0.05271366988287621,-0.048511543300395976,-0.05727494392105148,0.03407974139522211,0.36606194250418217,-0.01475550873526585,0.035449625111359934,0.16761955251667615,-0.15072571622443678,-0.1027877193971664,0.11727904390784712,-0.4607998336068346,-0.3413175483851774,0.14414692909053275,0.2627509699168773,-0.04434384132581618,-0.3327406900660988,0.11752280322245406,0.06405396742203083,0.19935124377690835,0.13707957288211092,-0.07940603082366567,-0.09257452499009353,0.020163593360928087,0.023848914971697933,0.10752309278016679,0.28993318781104704,0.011577219426682269,-0.0015176959373877192,-0.2454624743117102,0
org.apache.xml.dtm.ref.CoroutineParser,0.005517005083168197,0.0674825884013333,0.0017969383643998524,-0.03842170881232848,0.006648334928003254,0.14118426449710555,0.009801682636218584,0.0007908707939697492,-0.04647364339844466,0.3067758525906835,0.025354188870396432,-0.08962203134261802,-0.06419970702296274,0.1925302466224041,-0.03881670081373625,-0.224624296637935,-0.05130102940225748,0.06373281717418523,-0.038565333758577666,-0.018996385125925858,0.2620345156431607,-0.35184109714431533,-0.13612483260711486,-0.413847456314205,-0.3062839679440006,0.4005332498537799,0.04379363442245111,0.18531544604222125,0.21058353793963866,-0.1714478869981845,0.09858580601566634,-0.10494127829157095,0
org.apache.xalan.xsltc.runtime.StringValueHandler,-0.001848851971508812,0.01597901422466282,-0.05826100146528021,-0.05888888915766861,-0.06682366927422702,0.042249052277822906,0.4990863672709814,-0.02957352324970673,0.06395628308592223,0.14337385006938852,-0.15375721462226719,-0.09975843268120223,0.12429777524116088,-0.503196129617594,-0.3337351851325056,0.18375688896384276,0.279506977235745,0.002008082131837914,-0.33725966803221663,0.08964653824599356,0.056555332845914026,0.08513062743644197,0.10023655070728635,-0.0900463453469929,-0.05225561303979492,0.054793927301949145,0.03516995233415009,0.05234761320876018,0.16190517018300754,0.011965196811038498,0.006810059864432318,-0.0014238326065516911,0
