name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.lucene.search.FuzzyQuery,14,47,182,0.25824175824175827,1,0.07142857142857142,132,9.428571428571429,135,0.7417582417582418,0.05769230769230769,0.004120879120879121,0.0224950084548967,0.0007522061473812327,7,13,20
org.apache.lucene.index.MultiLevelSkipListReader,4,5,12,0.4166666666666667,1,0.25,2,0.5,7,0.5833333333333334,0.0,0.0,0.004510274886575928,9.516159936496206e-06,2,3,5
org.apache.lucene.store.RAMDirectory,11,24,110,0.21818181818181817,1,0.09090909090909091,123,11.181818181818182,86,0.7818181818181819,0.23333333333333334,0.021212121212121213,0.11410900056599224,0.004233665863161767,111,10,121
org.apache.lucene.search.spans.SpanQuery,6,12,30,0.4,1,0.16666666666666666,127,21.166666666666668,18,0.6,0.05,0.008333333333333333,0.025383829075839286,0.0007161863963368516,19,5,24
org.apache.lucene.index.TermPositions,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.11598410202265398,0.0,20,0,20
org.apache.lucene.search.function.DocValues,2,2,2,1.0,1,0.5,0,0.0,0,0.0,0.0,0.0,0.007629633118259314,5.2926956950175525e-06,8,1,9
org.apache.lucene.analysis.standard.CharStream,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.036626811822902304,0.0,3,0,3
org.apache.lucene.analysis.standard.FastCharStream,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.03600718412567892,0.0,1,1,2
org.apache.lucene.search.FieldCacheImpl,10,13,90,0.14444444444444443,1,0.1,133,13.3,77,0.8555555555555555,0.0,0.0,0.0,0.0,0,9,9
org.apache.lucene.document.LoadFirstFieldSelector,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.0008006405124099279,3.2076943606166987e-07,1,1,2
org.apache.lucene.index.SegmentInfo,5,9,20,0.45,1,0.2,7,1.4,11,0.55,0.25,0.05,0.12242840686050949,0.00020087486244794203,15,5,20
org.apache.lucene.store.BufferedIndexInput,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.09923067507612973,2.726540206524194e-06,12,1,13
org.apache.lucene.index.TermInfosWriter,7,11,42,0.2619047619047619,1,0.14285714285714285,22,3.142857142857143,31,0.7380952380952381,0.0,0.0,0.08647782312258448,0.0001952630480452738,3,6,9
org.apache.lucene.index.DefaultSkipListReader,3,3,6,0.5,1,0.3333333333333333,3,1.0,3,0.5,0.0,0.0,0.003975594268518262,0.0,1,2,3
org.apache.lucene.search.MultiSearcher,15,49,210,0.23333333333333334,1,0.06666666666666667,128,8.533333333333333,161,0.7666666666666667,0.0,0.0,0.0024019215372297837,2.337798199487551e-05,3,14,17
org.apache.lucene.search.Searchable,9,15,72,0.20833333333333334,1,0.1111111111111111,123,13.666666666666666,57,0.7916666666666666,0.0,0.0,0.10494141333059043,0.00011011403750595103,10,8,18
org.apache.lucene.search.MultiPhraseQuery,12,44,132,0.3333333333333333,1,0.08333333333333333,136,11.333333333333334,88,0.6666666666666666,0.03787878787878788,0.0031565656565656565,0.022948599144435682,0.001185964502753285,8,11,19
org.apache.lucene.store.IndexOutput,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.15339434525487594,0.0,32,0,32
org.apache.lucene.analysis.WordlistLoader,2,1,2,0.5,1,0.5,13,6.5,1,0.5,0.0,0.0,0.04464649248965533,8.981544209726756e-06,8,1,9
