name,vector_0,vector_1,vector_2,vector_3,vector_4,vector_5,vector_6,vector_7,vector_8,vector_9,vector_10,vector_11,vector_12,vector_13,vector_14,vector_15,vector_16,vector_17,vector_18,vector_19,vector_20,vector_21,vector_22,vector_23,vector_24,vector_25,vector_26,vector_27,vector_28,vector_29,vector_30,vector_31,bug
org.apache.camel.component.irc.IrcErrorLogger,0.03266170160961419,-0.06568768003025374,-0.003922705645431794,0.10331472666791348,-0.02913749450927866,0.1852397759069129,0.04292932416292923,0.06164942472997185,-0.046054717568136234,-0.1885296708047464,0.17322350583148471,0.10366363735362927,0.130327932452295,-0.17927523616368507,-0.05489807173620739,0.07028394536069836,0.09422171538698985,-0.09250870850271925,0.2687830670660132,0.2568999493779278,0.05331967712567206,0.12271983043861907,-0.022033285560526892,0.21338268496630866,0.31552273559533983,0.03602235902388866,0.010098147783732959,-0.25941723481957174,-0.31926961554368977,0.5436450712705183,-0.030893208207291353,-0.14608162030528424,0
org.apache.camel.ProducerTemplate,0.16864210539502128,-0.3985864831567781,-0.16135038531723922,0.14372799133753428,-0.21678445569733498,-0.22654092941892448,0.4235066079656656,8.470526911160564e-05,0.09641919570831048,-0.04406785492958931,0.0784281254900254,0.002067314867971092,-0.0040070729396944485,0.05290115906325764,-0.09411491283017685,-0.15908272973447593,-0.21855559743855166,0.016875182575408057,-0.1308191085959062,0.08025830078043789,-0.16084095982796437,-0.23758937616398462,0.2648273737665641,-0.1455612140561788,0.01467398265393189,0.10287672174931325,-0.10641249277695153,-0.3155204436337064,0.19663634687443196,0.10113325878239308,0.12741121836903002,-0.04358687255556572,1
org.apache.camel.impl.JndiRegistry,0.07317944243064764,-0.2194003131723454,-0.4065879425959461,-0.32611192684262313,0.13645727264324378,-0.0984389920254286,-0.14276265336484156,-0.06389881954362275,-0.03910615762631506,-0.09846418711251483,0.07358614556433374,-0.014079702025621962,0.09285338146598178,0.11314886817633711,0.35648720311963755,-0.007843011508523663,0.26053705801548094,0.05726778510238676,0.05043614155857545,-0.21421953278962413,0.39899544155067973,0.1533351605797065,0.2403636831453361,-0.08908122473789643,0.05847620956638772,0.07323372039134357,0.029027634677537734,0.13101006868970808,0.23700902074142102,0.043783714082081364,0.03678060034554582,0.049189544456466436,0
org.apache.camel.component.cxf.CxfSoapConsumer,0.14303784764797325,-0.37670385702884684,-0.2412823688673158,0.18593194272759983,-0.36568441536378266,-0.18350593452221767,0.19197823568166342,-0.20917331552488033,0.12894503866355886,0.13319072065026186,-0.22529497310499705,0.20072736456360224,-0.03739804085671604,0.019996910479794988,-0.19504258427886104,-0.11738381155670986,-0.19394160348493955,0.39937020508069476,0.10103342444522832,-0.1050999082145634,0.029419965321208937,0.0066071703453810015,0.130767118927722,-0.007354502604198675,0.1606859160169194,0.0631769209098326,-0.08456539197628396,0.15807214416828433,0.02587326030369988,-0.13393890358405164,-0.01753048712133699,-0.022587286529938792,0
org.apache.camel.processor.TryProcessor,0.11765895094244885,-0.32382771554372985,0.09371922457410163,0.028596887339000617,-0.4544496834909525,-0.04129966592389116,0.07812047445302936,-0.23791549810884943,-0.2782014707078249,0.015582912011938682,-0.31573238548484567,-0.14976450827900573,-0.08916596160318813,0.14724069970958234,0.2631361008210367,0.03661462884508933,-0.09572806994137714,-0.06356406891686008,0.06595897663226503,0.10474260426487489,-0.03798738789392109,-0.15993583214334098,0.02241103771722621,0.09823974406196166,-0.27142402782119507,-0.10030737899613157,0.21606156896630788,-0.25414510943755264,-0.09224637882252543,0.0029979041899353014,0.1210612513884852,0.13002494195317568,1
org.apache.camel.component.cxf.AsyncProcessorDecorator,0.09636263924092275,-0.2953336077017888,0.04955134102961576,0.07624589792082598,-0.5491742897210835,-0.00643265083187235,0.10352776661012496,-0.12384164683363695,-0.2481023876682791,-0.021215289288664736,-0.36241325701135163,-0.0015208144975467593,0.1212004951185445,0.33962873963453133,0.06659522950254228,0.0812074756727992,-0.02812936412685937,0.12541412553659725,-0.03210593195354143,0.0742041452294658,0.02148913199703245,-0.1789696968421672,-0.0011578137091945873,-0.01660321794572474,0.14527744681387644,-0.1913325498120511,-0.1742771214908622,-0.04280726185200613,-0.22611057076139093,-0.011601863384901889,-0.18668327346635066,-0.03552133273313578,0
org.apache.camel.component.cxf.interceptors.DOMOutInterceptor,0.023554730642397527,-0.057349383738312595,-0.055872027464720704,0.08218492256285032,-0.16932327815614645,0.16270489478587236,-0.22491012678210953,0.24036693040503504,0.0056415467084873815,0.5486455960894501,0.19365758986355766,0.006073560208328388,-0.0999271995126757,-0.049221047795986725,0.1818942020162145,0.2804922959338384,-0.17559228465352056,-0.12073174195866894,-0.28977803788465983,0.044042901011279424,-0.02049760957280256,0.08666076376695253,-0.06654606166892733,0.037127993914783226,0.20799556223949311,0.01640915832141063,-0.1624212956863381,0.18365190187866698,0.21080557229528876,-0.2075072184876687,0.1097591974133526,0.10853624060829267,0
org.apache.camel.builder.xml.Namespaces,0.055651422117313575,-0.12439379447303642,0.03044813636985251,-0.0318701158257692,-0.013679202101173205,-0.10212264377990228,-0.23649053360004083,-0.06136372397780151,-0.141082174388611,0.06850679053111453,0.08477892974436614,-0.14592010120475643,0.29382917564299427,-0.18495280128945718,-0.19034637116497385,-0.04024454689357607,-0.18514680733906125,0.01930319557361462,-0.23782279760347402,-0.03622458594295869,-6.712618853365884e-05,0.23873901054760988,0.0647088518455766,0.4027861306389714,-0.32400343667120113,0.25302522833284197,0.3194626785217947,-0.07199549404463816,-0.16009299597851578,0.014970395475716458,0.2798365018606294,0.036860686713524285,1
org.apache.camel.component.file.strategy.DefaultFileRenamer,0.010208741506641666,-0.020789850492670417,-0.023176595000385342,0.03189977514844116,-0.03613181521724011,0.007762691099133321,0.023693325949698377,0.11019848013509806,0.04964017174931063,-0.05065301654365756,-0.008720166245107856,-0.033692923789079426,0.04744120916705038,-0.039392759783155325,-0.028800345349096063,-0.06833344752304123,-0.015066392934539928,-0.13518293559872785,-0.01824666574734452,0.05636349034681859,0.001066639302901877,-0.13219233689581794,0.048565570390826755,0.12271507001346836,0.2906646910888806,0.3875745047261903,-0.13018437282987674,-0.09225479884909658,0.09375932230154896,-0.4765640289154478,-0.6406443945391281,-0.07001783310350818,0
org.apache.camel.processor.resequencer.Timeout,0.005240254839092122,-0.012484918070089876,-0.0013706089228190186,0.009574067386254857,-0.02742028136870658,0.02828578283352408,-0.060236084554493606,0.030412204929085983,-0.01664652796291658,0.17478097789104927,0.06841371167495931,0.015470106048884153,-0.04285899065049233,0.009327971996105126,0.0722629296478601,0.1860966727523178,-0.14668141065367082,-0.034432076810489425,-0.345464587781193,0.24983416901742495,-0.03218268793901915,0.5610118072344952,0.3474646939986144,0.1323075680519811,0.21966841236138993,0.046340339823677676,-0.18774410792564755,-0.14932433891676336,-0.18855502336167482,-0.3090986276107555,0.13352345072298244,0.027444885843075313,0
org.apache.camel.component.seda.SedaEndpoint,0.1327492168929153,-0.26655188142795105,-0.09238315787658591,0.23003407519418093,-0.15412502713230586,-0.09295252096640373,0.5477404151643053,0.08443188347353121,-0.16490311067140784,-0.04794826782868485,0.11286875887409269,0.22152928195181093,0.3276270004176931,-0.1859339131523503,0.2149830750174165,0.09699020091369397,-0.0004264212801895127,0.10291697032342942,0.12100232440605424,-0.15372049610722782,-0.2004275285784544,0.09792126443824445,0.0943593298386461,0.09033514071483874,0.11762036488914147,-0.11590411826775424,-0.09616128774076535,0.2263963946627396,-0.07259073924221877,-0.094931474784697,-0.061085134308010346,-0.004595027242005089,1
org.apache.camel.model.ChoiceType,0.15806962169773806,-0.37797195808335143,0.526628683043567,-0.31370266249310996,-0.03310877190027436,-0.08138841879496109,0.07609217468840071,0.2257189823553171,-0.16650054778465867,-0.05205926598275845,0.27274952893477333,0.03524534345807109,-0.19726309792751426,0.017773511856152936,-0.1365365781588837,-0.16374216800545016,0.1018055048849177,-0.00876693594582185,-0.06091547527190091,-0.17981984095496548,0.0024502813503647124,0.020070853034112216,-0.0013934459863183168,0.137092815399842,0.2738945219938326,-0.20296507516597861,0.033755713743673095,0.0012452499765375545,-0.030290703729652684,0.05480795463378756,-0.0626521209277454,-0.10149948986251142,1
org.apache.camel.component.file.remote.FtpProducer,0.04803774621987988,-0.12660546701908929,-0.09559203446836186,0.11610329852230541,-0.18386640635618526,0.004469436651259401,-0.1362344310774552,0.30845514099298343,0.15760983829874653,-0.367937456226978,-0.25009900259945644,-0.4972510734114399,-0.2511350093853638,-0.012115899423379088,-0.1008398257398704,0.33596124082237816,0.10417667765006987,0.1633234184983328,-0.11133070703140291,-0.13264692929542987,0.14135556415191242,-0.006358593852633383,0.15513983846198862,-0.019018144993288574,-0.006729872698015571,-0.1736495487193095,-0.05811304038369734,-0.03822177494085899,0.07310803564649497,-0.03365382050435106,0.04046054167082912,0.010599913315084695,0
org.apache.camel.management.InstrumentationAgentImpl,0.10156917178662526,-0.21276001461762542,-0.17323086804010507,0.008841845786950232,0.0709242762960943,-0.3764969341792224,-0.20120994587690813,-0.2501708197498262,-0.0599768078188227,0.07427787943089233,0.11216875068395843,-0.17585695276553034,-0.08399115525491807,-0.13770724272635573,0.19847770865315212,0.014956751978539296,0.18480495270512254,-0.007922126286800857,-0.0060372572253896304,0.17458600075132064,0.026121078962813737,-0.00954647192738423,0.051676124624587864,0.2916423786055237,-0.3733616790244506,-0.05906842290913179,0.2640709148954619,-0.12869459812394918,-0.2798597209132531,-0.08428345265255356,0.23567826199675804,0.15111981445440453,1
org.apache.camel.CamelExchangeException,0.05858277190651736,-0.14907506491574857,-0.06754337334461442,0.08190867200743857,-0.2949225753583562,0.25343418903185017,-0.2917294107377144,-0.12625623218895413,-0.16232223586145514,-0.06937074015009903,-0.14119108089331253,0.09527650586812883,0.06646159461378666,0.022136489723406618,-0.262568782605145,-0.0026054418174008714,0.30459191004707165,0.35916993697572613,0.3067966092402344,0.19456815440320988,0.05956836600087631,0.3077195194723309,-0.125504471767629,-0.07665921423651689,0.0007490179325828692,0.13180128783224448,-0.05376498314319158,-0.0020797471435357027,0.165328021101872,0.06427857736532006,-0.09819605757883018,-0.2044171880961325,1
org.apache.camel.model.WhenType,0.12271240038647274,-0.3066834127421891,0.4512647435598041,-0.27705066049201715,0.022453276705884588,-0.08646726221145273,-0.051320577593952664,0.22677733717615606,-0.16296759193836052,-0.07809884386520369,0.20613792670868186,0.14755808171345472,-0.22614974798391363,-0.06940052071217034,-0.21410251031607064,-0.18717580130398348,0.09923271091237522,-0.0021033019041909375,-0.1582520711464541,-0.24691918406582952,0.026279753338965615,-0.0274448849054411,0.047129502383230354,0.029141338325573935,0.28077439181172675,-0.2450632870290453,-0.0685704878573945,-0.04770609464674492,-0.10454387221637554,0.1604384158923614,0.06954438593534823,-0.1641207307575615,1
org.apache.camel.model.ThrottlerType,0.12640948392274362,-0.34552365194394385,0.3865497467517608,-0.19994065097445884,-0.19433800482334285,-0.10189779405542182,0.3110451047282257,0.19317588563830895,-0.32913379959293904,-0.02748708992574606,0.33587520831219375,-0.12346276281051428,-0.13302502726752868,0.32239135172499916,-0.15559130294868367,-0.013868921018625741,0.019181886368680085,-0.13034781354842975,0.13063313791234193,0.003033372509388507,0.050584110551191046,0.02950768070279517,-0.06532320871548004,-0.04242281036630426,-0.004030649976477342,0.02406394189441271,0.11099496127149204,-0.05939154742138804,0.05437907886179825,-0.11494493296820547,-0.011859022332366674,0.18211651587987882,1
org.apache.camel.component.mail.MessageHeaderAccessException,0.03150406807905965,-0.07049751995182665,-0.12893762110084292,0.007103026813636316,-0.12134714037732662,0.17552014890134346,-0.12604162742227756,0.23851130169060514,0.16343133566534046,0.185824392886398,0.11239613348922782,-0.08412897372611054,0.006274064899973527,0.015397449248862003,-0.1028348151623962,-0.23994715641274283,0.008838626261693922,-0.05071000671022531,-0.07074235779566886,0.00959616624250879,0.016800364341155206,-0.4059703160143667,0.20164376412052212,0.03856797274522222,0.2806414279549827,0.38465529106327756,-0.08448342439305095,-0.3744150931174262,0.2919735339445943,0.15071954511129482,0.02299885169721026,-0.11024134792523581,0
org.apache.camel.processor.ChoiceProcessor,0.14072076530582076,-0.3541587868589234,0.16811058760112083,-0.02804284802304224,-0.3521360202155287,-0.049012224218046366,-0.05204349699522062,-0.16569489596319018,-0.26037427001498914,-0.05738567170780586,-0.3031077501109377,0.07578673328757637,-0.20590796310323842,-0.03068847162697383,0.22792861572914486,-0.05566337745592651,-0.028759340278260853,0.02581652099584643,-0.10605762822995045,-0.12310032138504083,-0.04947714477972994,-0.1798184353316768,0.05603636635015836,0.2166993574370538,-0.03484762274625758,-0.2062323961105279,0.1935883074609622,-0.28409756595996566,-0.22823136678640327,0.12326326918485823,0.23158032027162195,-0.08023155053504961,1
org.apache.camel.processor.loadbalancer.TopicLoadBalancer,0.10693797259872449,-0.3247550359956368,0.05519657606560423,0.09009177331911239,-0.585147165323898,0.024592524437814657,0.12948878681897127,-0.03641617706205371,-0.27271207752959953,-0.043629917918861304,-0.3252999762493341,0.049394147251132815,0.017605309147387692,0.37128749830076463,-0.0301314893203483,0.10448214471412678,-0.04096886400872441,-0.06711435850124364,0.1734792256689172,-0.06176006852064746,-0.07262519034922281,0.1392219972611836,0.17469375669075743,-0.01743553486483926,0.06054469127860645,-0.16894317141152715,-0.030546702072132326,-0.003520463769023547,0.06652137311812029,0.2044978315641916,0.027738881248257654,-0.024033533100376987,1
org.apache.camel.component.jms.JmsEndpoint,0.09227289331078004,-0.15207659399996074,-0.10816927508992634,0.13623954510440944,-0.1576161177437186,0.05872026346171611,0.06628842476037218,0.2920449987155254,-0.011008623484877095,0.12914133927082427,0.13961061835770722,0.040849714220249855,0.16321006572673583,-0.14014553366700241,0.06647190704961416,-0.08227842391587518,-0.11871544182146836,-0.09283744450134025,0.13258889155924242,0.1734227141617301,0.03813192944946799,-0.1489786585900404,-0.14735814680020268,0.05287158268186122,0.12992019930697185,-0.33916487760741204,0.22595961660458525,-0.16065450092120856,0.11257424411173347,0.09772194896730982,0.6011464081841595,-0.11743541574966332,0
org.apache.camel.language.simple.SimpleLanguage,0.06219199962695158,-0.10736568189474709,0.06803208036565134,-0.06217289251650058,0.0030187702656674954,-0.11464044587052648,-0.27435724584978505,0.09092528209558631,-0.1798888274277709,-0.2068345785575447,-0.041505286670353664,0.4166797457143377,-0.10249679831277252,-0.15355264185691522,-0.15115151916373745,0.12420288177032578,-0.04274064157449061,-0.2181677852115536,-0.2004147929646615,-0.19005346552157762,-0.06477749120888536,0.009629006810083414,0.023134288416886042,0.13747165711310227,-0.20403462170785597,0.07479309943733903,0.030114394909597424,0.1106134489009787,0.07207347606475019,-0.06887248352869046,0.11878919949574744,-0.5680929794022263,1
org.apache.camel.component.cxf.phase.AbstractPhaseManagerImpl,0.01922692160992786,-0.04535730917740474,-0.027817174887473962,0.0829792474480274,-0.16590926934360173,0.23940409342920274,-0.24565129979417916,0.1621013805206524,0.005260932484094442,0.46042628325419616,0.22440548869644,0.01568817455226447,-0.06574940737882741,-0.040823327578722375,0.04081797225315113,0.22066915305036655,0.0015454401489459625,0.08531189375458519,-0.060711171242521574,-0.07085847246759806,0.0874225341488113,0.14769148207630772,-0.10605165146519584,-0.04805106222888846,0.13938411385476832,0.13454823975172933,-0.37664804796094215,-0.013559761101044229,0.17470863330277947,-0.17552743739082088,0.38793816882497356,0.22152014561170252,0
org.apache.camel.util.ReportingTypeConverterLoader,0.01595434980735425,-0.023069944524663405,-0.01634725104221418,0.006507321361046844,0.06800340514216763,-0.06501314919942724,-0.14101173393778507,-0.06843694277499922,-0.10803352982799805,-0.01211805995738995,0.04692547630703623,-0.21549718314093402,0.5975664782608804,0.257681967490648,-0.13087713443795573,0.0843890314872565,-0.08590366105350479,0.1568018735267092,-0.3454950026066208,-0.2101642940130384,-0.015549494167323189,-0.3156763242749244,-0.1980476175987379,0.09944406433255801,0.1656111316317878,-0.08203628356822346,-0.1208598674207284,-0.15383925398191117,-0.1926915566390383,0.04004433407306061,0.028082572843636397,0.028795279307266747,0
org.apache.camel.model.language.RubyExpression,0.055505637055348264,-0.15840652657433363,0.2587798119133207,-0.17070332933648333,0.04931191346619837,-0.08751426291575846,-0.07653272624559616,0.17966244339774526,-0.13791845710179743,-0.07451363644863448,0.1685889261605717,0.17781425966959127,-0.19453137428759038,-0.1281064264454186,-0.28380941466970633,-0.1648920431977819,-0.007840984746555882,0.03329358168471806,-0.17764059308585145,-0.1366124228438014,0.012672155561641776,-0.057942161770802254,0.10353048281578617,-0.37643590636941104,0.13442991892509643,-0.23080496380683574,-0.4089319212003852,-0.10583119570603437,-0.10253466013280527,0.2704942269357708,0.05245176762595031,0.19328668478051486,0
org.apache.camel.impl.DefaultEndpoint,0.1311029074023267,-0.2525321106343262,-0.17304310821830388,0.21294835181904412,-0.004549721967901874,0.032606022053708356,0.07522040591632548,0.028140437931459632,0.4276291467674193,-0.021859968509814528,-0.09266670844862822,0.11786461523364375,0.018384992950994057,0.28190881454764916,-0.2666682362705118,-0.11005074313931658,-0.053949857664675555,-0.3835920803725242,0.0642214440002603,-0.24141613608761275,-0.04361250952079844,0.11408054593689568,0.11804159367079112,0.1657054395227012,0.10846142947411341,-0.11426766942328455,0.10581449853008643,-0.27204280985133744,0.04555484237671335,0.2581092529685171,0.13834501743778063,0.027004814585892798,1
org.apache.camel.Converter,0.010804230380537941,-0.019276073222987314,-0.005763317991421546,0.01968340468338376,-0.013438939523376464,0.04448912914104529,-0.10643929228016419,0.03126695641712144,-0.020921374111311127,0.09904193226733095,0.08084194101041071,-0.060708970526953177,0.18334359526831345,0.0031782046487642537,-0.12887421204588323,0.009699435202489393,-0.08290474218934539,0.09510676635305085,-0.2201187614077908,-0.015904242237986015,-0.16182817068290364,0.08998218154545536,0.3748047358206793,-0.031654546976894876,0.12440299497665884,0.0363464608799628,0.5458173965023692,-0.1849676756082192,-0.38729218490456435,0.20266518773113334,-0.36441597556826943,-0.025394401336957036,0
org.apache.camel.processor.validation.ValidatingProcessor,0.047180454846003854,-0.1554789045855452,-0.036729196902067246,0.11590295634732507,-0.4031127972278112,0.1950008935221803,-0.2445767945747748,-0.17421036994175218,-0.13219006609525738,0.008305950312975326,-0.3071529147352376,0.08766656261606343,-0.0559475301983789,0.07668793945062592,-0.26864669559904697,0.015494244915077941,0.2613964573709796,0.33670274627666086,0.26222205123156006,0.14313678068671457,0.12335880053829879,0.2560145327102657,-0.10276714785803912,-0.04460551277951337,0.26540011547372105,-0.006081019224049928,-0.056057293786392695,0.125194201533177,0.013283876140436739,0.08397473310918693,-0.018240763048504704,-0.07761126563642332,0
org.apache.camel.impl.DefaultLifecycleStrategy,0.16845734682605465,-0.3215268345672223,-0.26697462294860347,-0.029162385770614033,0.16614885349646388,-0.5558200027098794,-0.1979562848762941,-0.24705722798143145,0.17992812581354198,0.11093416466271913,0.2323722140074878,-0.06890170059774618,-0.22172317840664638,-0.054884310600657626,0.20644458093862791,-0.011856195663805733,0.20691211230476572,0.16356500127804577,0.09610602942085975,0.11355506132367457,0.08746040534623738,-0.061977997375864576,-0.0003582886410188287,-0.02664339066188041,-0.011340945511826534,-0.01196187431739245,0.003491284045208252,0.1742611128162585,-0.13573875821345902,0.03477579035862734,-0.019454034836205326,0.08019814535987937,1
