name,Size,Ties,Pairs,Density,WeakComp,nWeakComp,2StepReach,ReachEffic,Broker,nBroker,EgoBetween,nEgoBetween,Closeness_Centrality,Betweenness_Centrality,in_degree,out_degree,degree
org.apache.camel.component.irc.IrcErrorLogger,1,0,0,0,1,1.0,-1,-1.0,0,0,0.0,0.0,0.002158894645941278,0.0,1,0,1
org.apache.camel.ProducerTemplate,4,6,12,0.5,1,0.25,203,50.75,6,0.5,0.0,0.0,0.004145077720207254,0.00022362923627086334,3,3,6
org.apache.camel.impl.JndiRegistry,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.17638931898587457,2.1732275564537488e-05,3,1,4
org.apache.camel.component.cxf.CxfSoapConsumer,5,10,20,0.5,1,0.2,204,40.8,10,0.5,0.0,0.0,0.0,0.0,0,4,4
org.apache.camel.processor.TryProcessor,6,9,30,0.3,1,0.16666666666666666,202,33.666666666666664,21,0.7,0.0,0.0,0.11918716151267203,5.285260751474498e-06,1,5,6
org.apache.camel.component.cxf.AsyncProcessorDecorator,5,9,20,0.45,1,0.2,203,40.6,11,0.55,0.0,0.0,0.0,0.0,0,4,4
org.apache.camel.component.cxf.interceptors.DOMOutInterceptor,4,6,12,0.5,1,0.25,208,52.0,6,0.5,0.6666666666666666,0.16666666666666666,0.004145077720207254,5.697331928708103e-05,4,3,7
org.apache.camel.builder.xml.Namespaces,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.002072538860103627,4.299873153741965e-06,1,1,2
org.apache.camel.component.file.strategy.DefaultFileRenamer,2,1,2,0.5,1,0.5,0,0.0,1,0.5,0.0,0.0,0.0058320279551753226,0.0,2,1,3
org.apache.camel.processor.resequencer.Timeout,2,2,2,1.0,1,0.5,0,0.0,0,0.0,0.0,0.0,0.09576821919843591,0.0,3,1,4
org.apache.camel.component.seda.SedaEndpoint,9,13,72,0.18055555555555555,1,0.1111111111111111,218,24.22222222222222,59,0.8194444444444444,0.3571428571428571,0.03968253968253968,0.004317789291882556,0.00024652606081453934,4,8,12
